Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Características de roupas esportivas (product.metafields.shopify.activewear-clothing-features),Atividade (product.metafields.shopify.activity),Grupo de idade (product.metafields.shopify.age-group),Características de roupas (product.metafields.shopify.clothing-features),Cor (product.metafields.shopify.color-pattern),Estado (product.metafields.shopify.condition),Tecido (product.metafields.shopify.fabric),Decote (product.metafields.shopify.neckline),Características do vestuário exterior (product.metafields.shopify.outerwear-clothing-features),Tamanho (product.metafields.shopify.size),Tipo de comprimento da manga (product.metafields.shopify.sleeve-length-type),Logotipo esportivo (product.metafields.shopify.sports-logo),Gênero alvo (product.metafields.shopify.target-gender),Tipo de comprimento do top (product.metafields.shopify.top-length-type),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
moletom-corinthians-college-masculina-preto,Moletom Corinthians College Masculina - Preto,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Una a cultura urbana ao orgulho alvinegro com o exclusivo Moletom Corinthians College Masculino. Inspirado no estilo das universidades americanas, este blusão traz o contraste de cores moderno e o brasão do Timão em destaque, criando um visual despojado e cheio de atitude. Confeccionado em algodão flanelado de alta gramatura, ele é a barreira ideal contra o frio intenso. Com punhos elásticos e bolsos frontais funcionais, o moletom do Corinthians oferece o ajuste aconchegante que você busca para os dias de inverno. Seja para encontrar os amigos ou para apoiar o Coringão, esta peça se destaca pela durabilidade e pelo design diferenciado que foge do óbvio. Adquira já o seu e leve o espírito da Fiel para as ruas com muito estilo e proteção!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Moletom Corinthians College Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Masculino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Dia a Dia
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Capuz:</strong> Sem Capuz
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Poliéster, Algodão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Fechamento:</strong> Com botão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Dimensões Aproximadas:</strong>  Medidas da Peça( Tamanho M)- Ombro:51 cm, Tórax: 122 cm,Manga:70 cm, Comprimento:71 cm
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 50% Algodão, 50% Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Bolso:</strong> Frontal
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> CONTRA DEFEITO DE FABRICAÇÃO
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/surf-center"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Surf Center
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,P,P,,,,,,,,SKU_1768056674494_111,0.0,,0,deny,manual,474.05,499.00,true,true,,,,,1768056674494/77,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03OX-006_zoom1.jpg?v=1768056690,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
moletom-corinthians-college-masculina-preto,,,,,,,,,M,,,,,,,,SKU_1768056674494_486,0.0,,0,deny,manual,474.05,499.00,true,true,,,,,1768056674494/547,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03OX-006_zoom2.jpg?v=1768056690,2,"",,,,,,,,,,,,,,,,,,,kg,,,
moletom-corinthians-college-masculina-preto,,,,,,,,,G,,,,,,,,SKU_1768056674494_230,0.0,,0,deny,manual,474.05,499.00,true,true,,,,,1768056674494/890,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03OX-006_zoom3.jpg?v=1768056690,3,"",,,,,,,,,,,,,,,,,,,kg,,,
moletom-corinthians-college-masculina-preto,,,,,,,,,GG,,,,,,,,SKU_1768056674494_51,0.0,,0,deny,manual,474.05,499.00,true,true,,,,,1768056674494/809,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03OX-006_zoom4.jpg?v=1768056690,4,"",,,,,,,,,,,,,,,,,,,kg,,,
moletom-corinthians-college-masculina-preto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03OX-006_zoom5.jpg?v=1768056690,5,"",,,,,,,,,,,,,,,,,,,,,,
moletom-corinthians-college-masculina-preto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03OX-006_zoom6.jpg?v=1768056690,6,"",,,,,,,,,,,,,,,,,,,,,,
moletom-corinthians-college-masculina-preto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03OX-006_zoom7.jpg?v=1768056690,7,"",,,,,,,,,,,,,,,,,,,,,,
pre-venda-camiseta-corinthians-tetra-campeao-masculina-preto,Pré-Venda Camiseta Corinthians Tetra Campeão Masculina - Preto,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Comemore o tetra do Coringão com a Camiseta Corinthians Tetra Campeão Masculina! Item essencial no guarda-roupa da Fiel, esta peça exalta a histórica conquista da Copa do Brasil, o título garantido com garra diante do Vasco em pleno Maracanã. Confeccionada em tecido confortável e macio, oferece máximo conforto e liberdade de movimentos em qualquer ocasião. Com uma estampa exclusiva que destaca a conquista, ela conecta você diretamente ao passado vitorioso do Time do Povo. Não deixe para depois - sinta o orgulho de ser campeão, peça a sua na pré-venda e saia na frente!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Pré-Venda Camiseta Corinthians Tetra Campeão Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Masculino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 100% Algodão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Dia a Dia
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Manga:</strong> Manga Curta
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gola:</strong> Gola Careca
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Algodão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Estilo da Peça:</strong> Estampada
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Kit composto por:</strong> 1 Camiseta Corinthians Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome do Produto 1:</strong> Camiseta Corinthians Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> CONTRA DEFEITO DE FABRICAÇÃO
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/surf-center"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Surf Center
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,P,P,,,,,,,,SKU_1768056687743_574,0.0,,0,deny,manual,94.99,99.99,true,true,,,,,1768056687743/459,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03SZ-006_zoom1.jpg?v=1768056689,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
pre-venda-camiseta-corinthians-tetra-campeao-masculina-preto,,,,,,,,,M,,,,,,,,SKU_1768056687743_684,0.0,,0,deny,manual,94.99,99.99,true,true,,,,,1768056687743/454,,,,,,,,,,,,,,,,,,,,,,kg,,,
pre-venda-camiseta-corinthians-tetra-campeao-masculina-preto,,,,,,,,,G,,,,,,,,SKU_1768056687743_970,0.0,,0,deny,manual,94.99,99.99,true,true,,,,,1768056687743/265,,,,,,,,,,,,,,,,,,,,,,kg,,,
pre-venda-camiseta-corinthians-tetra-campeao-masculina-preto,,,,,,,,,GG,,,,,,,,SKU_1768056687743_160,0.0,,0,deny,manual,94.99,99.99,true,true,,,,,1768056687743/831,,,,,,,,,,,,,,,,,,,,,,kg,,,
jaqueta-corta-vento-corinthians-masculina-preto-chumbo,Jaqueta Corta Vento Corinthians Masculina - Preto+Chumbo,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Domine as ruas com a Jaqueta Corta Vento Corinthians Masculina, a aliada ideal para os dias de clima instável e ventania. Desenvolvida com tecnologia de isolamento térmico leve, ela protege o corpo sem comprometer a mobilidade, sendo perfeita para treinos ao ar livre ou para compor um visual casual robusto. O tecido em poliéster repelente à água garante que você esteja sempre pronto, faça chuva ou faça sol. Já o design minimalista destaca o escudo do Timão em contraste, reforçando a identidade da Fiel com sofisticação. Com bolsos laterais seguros e capuz ajustável, esta jaqueta do Corinthians une funcionalidade extrema ao orgulho de ser alvinegro. É a peça que faltava para completar o seu kit de torcedor urbano. Garanta a sua agora e leve a garra corintiana para qualquer lugar com máxima proteção!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Jaqueta Corta Vento Corinthians Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Masculino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 100% Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Dia a Dia
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Capuz:</strong> Com Capuz
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Fechamento:</strong> Com zíper
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Dimensões Aproximadas:</strong>  Medidas da Peça( Tamanho M)- Ombro:52 cm, Tórax: 124 cm,Manga:67 cm, Comprimento:73 cm
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Bolso:</strong> Frontal
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> CONTRA DEFEITO DE FABRICAÇÃO
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/surf-center"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Surf Center
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,P,P,,,,,,,,SKU_1768056670952_74,0.0,,0,deny,manual,360.05,379.00,true,true,,,,,1768056670952/418,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03P0-793_zoom1.jpg?v=1768056686,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
jaqueta-corta-vento-corinthians-masculina-preto-chumbo,,,,,,,,,M,,,,,,,,SKU_1768056670952_39,0.0,,0,deny,manual,360.05,379.00,true,true,,,,,1768056670952/788,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03P0-793_zoom2.jpg?v=1768056686,2,"",,,,,,,,,,,,,,,,,,,kg,,,
jaqueta-corta-vento-corinthians-masculina-preto-chumbo,,,,,,,,,G,,,,,,,,SKU_1768056670952_744,0.0,,0,deny,manual,360.05,379.00,true,true,,,,,1768056670952/131,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03P0-793_zoom3.jpg?v=1768056686,3,"",,,,,,,,,,,,,,,,,,,kg,,,
jaqueta-corta-vento-corinthians-masculina-preto-chumbo,,,,,,,,,GG,,,,,,,,SKU_1768056670952_699,0.0,,0,deny,manual,360.05,379.00,true,true,,,,,1768056670952/695,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03P0-793_zoom4.jpg?v=1768056686,4,"",,,,,,,,,,,,,,,,,,,kg,,,
jaqueta-corta-vento-corinthians-masculina-preto-chumbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03P0-793_zoom5.jpg?v=1768056686,5,"",,,,,,,,,,,,,,,,,,,,,,
jaqueta-corta-vento-corinthians-masculina-preto-chumbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03P0-793_zoom6.jpg?v=1768056686,6,"",,,,,,,,,,,,,,,,,,,,,,
jaqueta-corta-vento-corinthians-masculina-preto-chumbo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03P0-793_zoom7.jpg?v=1768056686,7,"",,,,,,,,,,,,,,,,,,,,,,
jaqueta-corta-vento-infantil-corinthians-preto-cinza,Jaqueta Corta Vento Infantil Corinthians - Preto+Cinza,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Proteja o seu pequeno torcedor com o máximo de estilo e conforto com a Jaqueta Corta Vento Infantil Corinthians. Projetada para enfrentar ventos e chuvas leves, esta peça é essencial para manter as crianças protegidas durante as brincadeiras ao ar livre ou nos dias de estádio. O material em poliéster de alta resistência bloqueia o vento enquanto mantém a leveza necessária para o movimento, garantindo que a diversão não pare. Esta jaqueta do Corinthians infantil conta com capuz ajustável e fechamento em zíper reforçado, oferecendo praticidade e segurança no uso diário. O design moderno traz as cores e o escudo do Timão em evidência, fortalecendo a paixão pelo clube desde o berço com um visual cheio de atitude. É a união perfeita entre funcionalidade, proteção térmica e o amor incondicional ao manto alvinegro. Com punhos elásticos que impedem a entrada do frio, ela se adapta perfeitamente ao corpo em crescimento, sendo um item durável para todas as estações. Deixe seu pequeno pronto para qualquer desafio climático com a garra e a tradição corintiana que atravessa gerações. Adquira já e garanta que o futuro da Fiel esteja sempre bem protegido e cheio de estilo
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Jaqueta Corta Vento Infantil Corinthians
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Unissex
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 100% Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Dia a Dia
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Capuz:</strong> Com Capuz
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Fechamento:</strong> Com zíper
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Dimensões Aproximadas:</strong>  Medidas da Peça( Tamanho 14)- Ombro:41 cm, Tórax: 106 cm,Manga:62 cm, Comprimento:62 cm
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Bolso:</strong> Frontal
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> CONTRA DEFEITO DE FABRICAÇÃO
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/surf-center"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Surf Center
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,8A,8A,,,,,,,,SKU_1768056661884_751,0.0,,0,deny,manual,341.05,359.00,true,true,,,,,1768056661884/762,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03OV-172_zoom1.jpg?v=1768056664,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
jaqueta-corta-vento-infantil-corinthians-preto-cinza,,,,,,,,,10A,,,,,,,,SKU_1768056661884_623,0.0,,0,deny,manual,341.05,359.00,true,true,,,,,1768056661884/632,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/8HX-03OV-172_zoom2.jpg?v=1768056664,2,"",,,,,,,,,,,,,,,,,,,kg,,,
jaqueta-corta-vento-infantil-corinthians-preto-cinza,,,,,,,,,12A,,,,,,,,SKU_1768056661884_11,0.0,,0,deny,manual,341.05,359.00,true,true,,,,,1768056661884/211,,,,,,,,,,,,,,,,,,,,,,kg,,,
jaqueta-corta-vento-infantil-corinthians-preto-cinza,,,,,,,,,14A,,,,,,,,SKU_1768056661884_636,0.0,,0,deny,manual,341.05,359.00,true,true,,,,,1768056661884/162,,,,,,,,,,,,,,,,,,,,,,kg,,,
jaqueta-corta-vento-infantil-corinthians-preto-cinza,,,,,,,,,16A,,,,,,,,SKU_1768056661884_128,0.0,,0,deny,manual,341.05,359.00,true,true,,,,,1768056661884/304,,,,,,,,,,,,,,,,,,,,,,kg,,,
bermuda-coimbra-corinthians-masculina-chumbo,Bermuda Coimbra Corinthians Masculina - Chumbo,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Mostre sua paixão! A Bermuda Coimbra Corinthians é perfeita para acompanhar as suas produções em qualquer ocasião. Confeccionada em 100% poliéster, tem caimento leve, cordão ajustável na cintura e exibe o escudo do time. Essa bermuda masculina proporciona uma evaporação mais rápida para manter seu corpo seco e confortável. Dica: combine com produções esportivas ou casuais – regata masculina, tênis esportivo ou sua camiseta de time favorita. Você merece as melhores escolhas. Garanta já!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Bermuda Coimbra Corinthians Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Masculino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Bolso:</strong> Externo
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Dia a Dia
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Dimensões Aproximadas:</strong> Medidas da Peça  ( Tamanho- M)- Cintura: 80 cm, Comprimento: 43 cm
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 100% Poliéster
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Estilo da Peça:</strong> Com logo
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Cós:</strong> Com elástico e cordão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Fechamento:</strong> Com cordão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> Contra defeito de fabricação
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Nacional
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/coimbra"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Coimbra
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,P,P,,,,,,,,SKU_1768056647476_613,0.0,,0,deny,manual,113.99,119.99,true,true,,,,,1768056647476/102,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-0001-040_zoom1.jpg?v=1768056651,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
bermuda-coimbra-corinthians-masculina-chumbo,,,,,,,,,M,,,,,,,,SKU_1768056647476_447,0.0,,0,deny,manual,113.99,119.99,true,true,,,,,1768056647476/452,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-0001-040_zoom2.jpg?v=1768056651,2,"",,,,,,,,,,,,,,,,,,,kg,,,
bermuda-coimbra-corinthians-masculina-chumbo,,,,,,,,,G,,,,,,,,SKU_1768056647476_522,0.0,,0,deny,manual,113.99,119.99,true,true,,,,,1768056647476/589,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-0001-040_zoom3.jpg?v=1768056651,3,"",,,,,,,,,,,,,,,,,,,kg,,,
bermuda-coimbra-corinthians-masculina-chumbo,,,,,,,,,GG,,,,,,,,SKU_1768056647476_64,0.0,,0,deny,manual,113.99,119.99,true,true,,,,,1768056647476/221,,,,,,,,,,,,,,,,,,,,,,kg,,,
bermuda-coimbra-corinthians-masculina-chumbo,,,,,,,,,Egg,,,,,,,,SKU_1768056647476_982,0.0,,0,deny,manual,113.99,119.99,true,true,,,,,1768056647476/410,,,,,,,,,,,,,,,,,,,,,,kg,,,
camisa-polo-corinthians-com-punho-masculina-preto,Camisa Polo Corinthians Com Punho Masculina - Preto,"<h2 data-v-705c2b21="""" id=""product-features-anchor"" class=""features--title"">
    Descrição do produto
  </h2> <div data-v-705c2b21="""" class=""feature__main-content"">
<p data-v-705c2b21="""" class=""features--description"">
      Eleve seu estilo alvinegro com a Camisa Polo Corinthians Com Punho Masculina, a peça que une a sofisticação da alfaiataria esportiva com a garra do Timão. Este modelo destaca-se pelo acabamento em retilínea nos punhos, que proporciona um ajuste impecável aos braços, conferindo um visual robusto e elegante para qualquer ocasião social ou casual. Confeccionada em piquet de alta qualidade, ela oferece a respirabilidade necessária para os dias quentes e uma durabilidade superior que resiste ao uso constante. O escudo do Corinthians é bordado com precisão no peito, garantindo que sua paixão pelo clube seja transmitida com classe e autenticidade. Ideal para quem busca um visual ""casual chic"", esta polo é versátil o suficiente para o ambiente de trabalho ou para um jantar especial. Sinta o conforto de um tecido premium aliado à tradição do Time do Povo. Garanta a sua e mostre que a elegância também faz parte do DNA corintiano!
    </p> <ul data-v-705c2b21="""" class=""features--attributes"">
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Nome:</strong> Camisa Polo Corinthians Com Punho Masculina
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Gênero:</strong> Masculino
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Composição:</strong> 95% Algodão, 05% Elastano
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Indicado para:</strong> Dia a Dia
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Clube:</strong> Nacional
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Time:</strong> Corinthians SP
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Manga:</strong> Manga Curta
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Fechamento:</strong> Com botão
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Estilo da Peça:</strong> Com logo
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Material:</strong> Algodão, Elastano
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Dimensões Aproximadas:</strong> Medidas da Peça ( Tamanho M) - Ombro: 48 cm, Tórax: 112 cm Comprimento: 72 cm
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Garantia do Fabricante:</strong> Contra defeito de fabricação
      </li>
<li data-v-705c2b21="""">
<strong data-v-705c2b21="""">Origem:</strong> Estrangeira - Adquirida no mercado interno
      </li> <li data-v-705c2b21="""">
<strong data-v-705c2b21=""""> Marca: </strong> <a data-v-705c2b21="""" href=""https://www.shoptimao.com.br/coimbra"" target=""_blank"" rel=""noreferrer noopener"" class=""brand-link"">
          Coimbra
        </a>
</li>
</ul>
</div>",Minha loja,,"","",true,P,P,,,,,,,,SKU_1768056596002_620,0.0,,0,deny,manual,189.99,199.99,true,true,,,,,1768056596002/800,https://cdn.shopify.com/s/files/1/0745/0771/4750/files/RT4-0332-006_zoom1.jpg?v=1768056607,1,"",false,,,,,,,,,,,,,,,,,,kg,,,active
